Point,X,Y,D,R,V,A,AV,AA,T,T2
203,22.4641303199,8.2294908885,0.322899273563,68.620323324,2.33134985218,0.35,0.0339746264554,-0.0196730286069,0.139973840284,29.8132351916
204,22.2119648126,8.26300394277,0.333750130088,74.7521051415,2.38092780746,0.35,0.0318509800219,-0.0149920715278,0.141651300791,29.9548864924
205,22.039305092,8.28544717918,0.257096844724,80.4091723901,2.41842614434,0.35,0.0300764959078,-0.0165625862788,0.107138105381,30.0620245978
206,21.8630058656,8.30797137577,0.262525874717,85.4767382651,2.45612563358,0.35,0.0287344332907,-0.0124596360713,0.1077128264,30.1697374242
207,21.6830671332,8.33057653254,0.267956188355,90.7540389072,2.4940173335,0.35,0.0274810615983,-0.0115772080249,0.108261999759,30.2779994239
208,21.499488895,8.35326264949,0.273387709126,96.24534963,2.5,0.0546431664827,0.0259752809836,-0.0137531685574,0.1094860874,30.3874855113
209,21.3122711509,8.37602972662,0.278820366467,101.954945758,2.5,0.0,0.0245206348884,-0.0130428608357,0.111528146587,30.4990136579
210,21.1214139009,8.39887776393,0.284254095194,107.887102636,2.5,0.0,0.023172371293,-0.0118579082781,0.113701638078,30.612715296
211,20.926917145,8.42180676142,0.289688835006,114.046095612,2.5,0.0,0.0219209608762,-0.0107996086282,0.115875534002,30.72859083
212,20.7287808832,8.4448167191,0.29512453003,120.436200058,2.5,0.0,0.0207578784353,-0.00985247177521,0.118049812012,30.846640642
213,20.5270051156,8.46790763695,0.300561128432,127.061691343,2.5,0.0,0.0196754818355,-0.00900313195345,0.120224451373,30.9668650934
214,20.321589842,8.49107951499,0.305998582049,133.926844856,2.5,0.0,0.0186669073156,-0.00824002609055,0.12239943282,31.0892645262
215,20.1125350626,8.51433235321,0.311436846079,141.035935989,2.5,0.0,0.0177259787193,-0.00755312520128,0.124574738431,31.2138392646
216,19.8998407772,8.5376661516,0.316875878787,148.393240147,2.5,0.0,0.0168471285991,-0.00693370952988,0.126750351515,31.3405896162
217,19.683506986,8.56108091018,0.322315641253,184.583241537,2.5,0.0,0.0135440247944,-0.0256201017106,0.128926256501,31.4695158727
218,19.4665859725,8.58430020985,0.326990007797,226.163053185,2.5,0.0,0.0110539717464,-0.0190376845512,0.130796003119,31.6003118758
219,19.2521300201,8.60704763151,0.326302315651,218.429415188,2.5,0.0,0.0114453449314,0.00299854740698,0.130520926261,31.730832802
220,19.0401391288,8.62932317517,0.322550616578,210.874734108,2.5,0.0,0.0118553795009,0.00317806375474,0.129020246631,31.8598530487
221,18.8306132988,8.65112684081,0.318799224752,203.496907772,2.5,0.0,0.0122851989614,0.00337061249771,0.127519689901,31.9873727386
222,18.6235525299,8.67245862846,0.315048151152,196.293833995,2.5,0.0,0.0127360088146,0.00357730914728,0.126019260461,32.113391999
223,18.4189568222,8.69331853809,0.311297407281,189.263410616,2.5,0.0,0.0132091036078,0.00379937948583,0.124518962913,32.2379109619
224,18.2168261757,8.71370656972,0.307547005206,182.403535448,2.5,0.0,0.0137058746907,0.00403817200696,0.123018802082,32.360929764
225,18.0171605904,8.73362272335,0.303796957584,175.712106341,2.5,0.0,0.0142278187432,0.00429517181972,0.121518783034,32.4824485471
226,17.8199600663,8.75306699896,0.300047277709,169.187021109,2.5,0.0,0.014776547182,0.00457201647519,0.120018911084,32.6024674581
227,17.6252246033,8.77203939657,0.296297979543,162.826177602,2.5,0.0,0.0153537965259,0.0048705136701,0.118519191817,32.72098665
228,17.4329542015,8.79053991618,0.292549077764,156.627473652,2.5,0.0,0.0159614398528,0.00519266144618,0.117019631105,32.8380062811
229,17.2431488609,8.80856855778,0.288800587809,150.588807105,2.5,0.0,0.0166014994611,0.00554067092741,0.115520235123,32.9535265162
230,17.0558085814,8.82612532137,0.285052525927,144.708075804,2.5,0.0,0.0172761608923,0.00591699221945,0.114021010371,33.0675475266
231,16.8709333632,8.84321020696,0.281304909231,138.983177605,2.5,0.0,0.0179877884726,0.0063243437718,0.112521963692,33.1800694903
232,16.6885232061,8.85982321454,0.277557755755,133.412010351,2.5,0.0,0.0187389425691,0.00676574587589,0.111023102302,33.2910925926
233,16.5085781102,8.87596434411,0.273811084521,127.99247191,2.5,0.0,0.019532398763,0.00724455873731,0.109524433808,33.4006170264
234,16.3310980754,8.89163359568,0.270064915601,122.722460135,2.5,0.0,0.0203711691996,0.00776452612053,0.10802596624,33.5086429926
235,16.1560831019,8.90683096924,0.266319270195,117.599872902,2.5,0.0,0.0212585263769,0.00832982510725,0.106527708078,33.6151707007
236,15.9835331895,8.9215564648,0.26257417071,112.622608075,2.5,0.0,0.0221980297095,0.00894512329597,0.105029668284,33.720200369
237,15.8134483383,8.93581008235,0.258829640846,107.788563534,2.5,0.0,0.0231935552161,0.00961564432282,0.103531856338,33.8237322253
238,15.6458285483,8.94959182189,0.255085705693,103.095637166,2.5,0.0,0.0242493287662,0.0103472433633,0.102034282277,33.9257665076
239,15.4806738195,8.96290168343,0.25134239183,97.7928627516,2.5,0.0,0.0255642378151,0.0130788626552,0.100536956732,34.0263034643
240,15.2375637159,8.98198170447,0.328885621838,91.9604445818,2.45760531777,-0.31952765357,0.0267245915235,0.0087455567125,0.132679227473,34.1589826918
241,15.0,9.0,0.32140236297,85.6867739488,2.41139840007,-0.35,0.0281420140932,0.010736442162,0.132019764862,34.2910024567
242,14.7679826717,9.01695657002,0.313921314077,79.7069712195,2.36539580705,-0.35,0.0296761471532,0.0116720935874,0.131435980059,34.4224384367
243,14.5415117311,9.03285141452,0.306442637062,74.0139419597,2.31960933738,-0.35,0.0313401674868,0.0127200703827,0.130818484768,34.5532569215
244,14.3205871782,9.04768453351,0.298966509984,68.6005917938,2.27405165312,-0.35,0.0331491550387,0.0138976695917,0.130164812163,34.6834217336
245,14.1052090129,9.06145592698,0.291493129111,63.4598264119,2.22873635289,-0.35,0.0351204293945,0.0152254541177,0.12947228638,34.81289402
246,13.8953772352,9.07416559494,0.2840227113,58.5845515769,2.18367805154,-0.35,0.037273956918,0.0167279859796,0.128738003853,34.9416320239
247,13.6910918452,9.08581353739,0.276555496763,53.9676731373,2.13889246692,-0.35,0.0396328457867,0.0184347510706,0.127958813202,35.0695908371
248,13.4923528429,9.09639975432,0.269091752276,49.6020970379,2.09439651414,-0.35,0.0422239509862,0.0203813327558,0.127131293649,35.1967221307
249,13.2991602282,9.10592424574,0.261631774945,45.4807293339,2.05020840794,-0.35,0.0450786176467,0.0226109108776,0.126251732005,35.3229738627
250,13.1115140011,9.11438701165,0.254175896612,41.1758242574,2.00634777353,-0.35,0.0487263536241,0.0291082791967,0.125316098307,35.448289961
251,12.8699467458,9.1240191265,0.306854072057,36.7678636337,1.9520844085,-0.35,0.0530921357832,0.0281593991612,0.1550381858,35.6033281468
252,12.6382397353,9.13176372933,0.294446153492,32.3379056637,1.89855767109,-0.35,0.058709976176,0.0367338685802,0.15293353545,35.7562616823
253,12.4163929694,9.13762082013,0.282050736059,28.2832502237,1.84582927575,-0.35,0.0652622757693,0.0434927868151,0.150652558116,35.9069142404
254,12.2044064483,9.14159039891,0.26966954528,24.5870852483,1.79396684293,-0.35,0.0729637866716,0.0519745925725,0.148178379496,36.0550926199
255,12.0022801718,9.14367246566,0.257304637036,21.0775974512,1.74304440208,-0.35,0.0826965410128,0.0668951441111,0.145492688155,36.2005853081
256,11.7630803342,9.14363182825,0.292202746974,18.7725247872,1.6833484086,-0.35,0.0896708582186,0.0408907010298,0.170559981368,36.3711452894
257,11.5351055269,9.14075565584,0.277293613766,16.5066346191,1.62467114675,-0.35,0.0984253413396,0.0522190197026,0.167649319556,36.538794609
258,11.3174378372,9.13506890753,0.2649784677,14.3363214117,1.56654760786,-0.35,0.109271239314,0.0653102746928,0.166067253971,36.7048618629
259,11.1100772652,9.12657158333,0.252713592149,12.2486223274,1.50903011673,-0.35,0.123199987427,0.0847579013537,0.164335688952,36.8691975519
260,10.874849974,9.11266483409,0.279172834987,10.2765826137,1.44282740087,-0.35,0.140399533105,0.0909304234601,0.189150616737,37.0583481686
261,10.6544649322,9.09471085556,0.262198649579,8.34992855135,1.3777560938,-0.35,0.165002141674,0.132330413921,0.185918020207,37.2442661888
262,10.4161080043,9.06864929914,0.278823472182,6.61898871402,1.30500399366,-0.35,0.197160631336,0.154709917107,0.207863143249,37.4521293321
263,10.1979530268,9.03707901395,0.256646780701,5.03190567517,1.23425389486,-0.35,0.245285578574,0.238073611472,0.202143139427,37.6542724715
264,9.97337013499,8.99425330586,0.26243850668,3.64554202182,1.15744361517,-0.35,0.317495617454,0.329038166646,0.219457941967,37.8737304135
265,9.7522541616,8.93747402201,0.259313363876,2.4243404808,1.07617673622,-0.35,0.443904948479,0.544419404698,0.232191082709,38.1059214962
266,9.52735262284,8.85571058557,0.267564611528,1.45274609578,0.98532286055,-0.35,0.67824850014,0.90277098772,0.259582501929,38.3655039981
267,9.32587630925,8.74154307616,0.25637484485,0.791398748127,0.88960595104,-0.35,1.12409319973,1.63028294222,0.273476884312,38.6389808824
268,9.16738875456,8.56363169351,0.25993754044,0.84178182821,0.917486691026,0.0969138201388,1.08993406638,-0.118737598314,0.287685904296,38.9266667867
269,9.07112536611,8.3472159292,0.250791689844,1.43359991155,1.00863076054,0.35,0.703565027044,-1.48368582283,0.260411627173,39.1870784139
270,9.01270580806,8.11648787132,0.250932144257,1.31177995403,1.09224013481,0.35,0.832639751391,0.540324023669,0.238883926484,39.4259623404
271,8.99873166878,7.87099798292,0.258040592222,1.32231417113,1.01424828972,-0.318339292034,0.767025198594,-0.267818901589,0.24499597455,39.6709583149
272,9.0305338187,7.63412625336,0.250653708327,1.45797272798,0.923710992336,-0.35,0.633558484744,-0.515956972422,0.258677992514,39.9296363075
273,9.10151066941,7.4063222196,0.250269562221,0.678053303809,0.823439921189,-0.35,1.21441768157,2.02751119104,0.286488774706,40.2161250822
274,9.25901745596,7.22402849185,0.253910068035,0.696903205382,0.834807286374,0.0371192480073,1.19788125514,-0.0539984159726,0.3062391022,40.5223641844
275,9.48233733102,7.11531586849,0.260002081201,1.41994666386,0.937499153185,0.35,0.660235470137,-1.83243357622,0.293405333747,40.8157695181
276,9.71479084272,7.04978909769,0.258253178021,2.58311728721,1.0294085131,0.35,0.398514042779,-0.996661272177,0.262598171178,41.0783676893
277,9.96910508022,7.00427071448,0.279808745928,4.032228333,1.12051238681,0.35,0.27788912092,-0.463413035382,0.260296782026,41.3386644713
278,10.1964482042,6.97768062448,0.255569413256,5.75609396762,1.19768384738,0.35,0.208072323717,-0.316643987825,0.220489887343,41.5591543587
279,10.4496415946,6.95880199431,0.284027951881,7.64954438332,1.27799302212,0.35,0.167067861572,-0.178703887782,0.229454784977,41.7886091436
280,10.6872392024,6.94875800383,0.27199879726,9.69985174045,1.35043153202,0.35,0.139221873504,-0.134543019139,0.206967171138,41.9955763148
281,10.8997450114,6.94471587186,0.250343522155,11.8216320758,1.41382664714,0.35,0.119596569922,-0.108349929484,0.181128900363,42.1767052151
282,11.1254397319,6.94460815818,0.266095227756,14.0871057181,1.47823288003,0.35,0.104935173315,-0.0796737921576,0.184017808248,42.3607230234
283,11.3643233637,6.94843486277,0.2819345084,16.6379747998,1.54354352173,0.35,0.0927723199674,-0.0651807815777,0.186601833435,42.5473248568
284,11.6163959069,6.95619598564,0.297847374558,19.2940348191,1.60966448854,0.35,0.0834280907872,-0.0494620749041,0.188917048027,42.7362419048
285,11.8275499577,6.9652376651,0.260184643051,22.0082143065,1.66527745911,0.35,0.0756661779059,-0.0488495665829,0.158894201613,42.8951361065
286,12.0471449118,6.97679737226,0.270863833182,26.3520331279,1.7212651449,0.35,0.0653181155527,-0.0646896147342,0.159964816543,43.055100923
287,12.2748793083,6.9907280347,0.281568567674,-55.0296537458,1.77759716933,0.35,-0.0323025323318,-0.606532910962,0.160948641236,43.2160495642
288,12.504121009,7.00379405923,0.28733288534,-24.7022842056,1.83329886165,0.35,-0.0742157626555,-0.263360591049,0.159147692359,43.3751972566
289,12.7321568664,7.01467179408,0.285985695125,-24.2811587091,1.88710749634,0.35,-0.0777190050502,-0.0227869531602,0.153738956236,43.5289362128
290,12.9589868804,7.02336123927,0.284352917438,-23.8711782567,1.93912912023,0.35,-0.0812330710861,-0.0236425359387,0.148633211133,43.677569424
291,13.1846110511,7.02986239478,0.282745210135,-23.4722070402,1.98950832922,0.35,-0.0847601729915,-0.024503871572,0.143940597102,43.8215100211
292,13.4090293785,7.03417526062,0.281163003266,-23.0841109892,2.03837128471,0.35,-0.0883019183914,-0.0253691345026,0.139608444252,43.9611184653
293,13.6322418625,7.03629983679,0.279606729716,-22.7067578196,2.08582890121,0.35,-0.0918593890761,-0.0262363521689,0.135593190006,44.0967116553
294,13.8542485033,7.03623612329,0.278076824884,-22.3400170847,2.13197935791,0.35,-0.0954332017662,-0.0271034033265,0.131858447706,44.228570103
295,14.0750493007,7.03398412012,0.27657372634,-21.9837602259,2.17691010172,0.35,-0.0990235555404,-0.0279680173143,0.128373553758,44.3569436568
296,14.2946442547,7.02954382728,0.27509787347,-21.6378606251,2.20275040684,0.205693636267,-0.101800748466,-0.022106972381,0.12562520448,44.4825688613
297,14.5130333655,7.02291524477,0.273649707083,-21.3021936569,2.15883175812,-0.35,-0.101343166478,0.00364659889395,0.12548185348,44.6080507147
298,14.7302166329,7.01409837258,0.27222966901,-20.9766367424,2.11423598294,-0.35,-0.100790036501,0.00434111731867,0.127416500513,44.7354672153
299,14.946194057,7.00309321073,0.270838201675,-20.6610694034,2.06891446183,-0.35,-0.100135884616,0.00505175364841,0.129490060303,44.8649572756
300,15.1609656378,6.9898997592,0.269475747646,-20.3553733163,2.02281339402,-0.35,-0.0993749101325,0.00577732972415,0.131717336606,44.9966746122
301,15.3745313752,6.974518018,0.268142749159,-20.059432368,1.97587299759,-0.35,-0.0985009426661,0.00651653238011,0.134115418364,45.1307900305
302,15.5868912693,6.95694798713,0.266839647634,-19.7731327112,1.92802654268,-0.35,-0.0975073889826,0.0072679112763,0.136704156898,45.2674941874
303,15.7980453201,6.93718966659,0.265566883151,-19.4963628205,1.87919917281,-0.35,-0.0963871666787,0.00802987765614,0.13950677107,45.4070009585
304,16.0079935275,6.91524305638,0.264324893923,-19.2290135486,1.82930645473,-0.35,-0.0951326208237,0.00880070411541,0.142550623065,45.5495515816
305,16.2167358917,6.89110815649,0.263114115739,-18.9709781829,1.77825257607,-0.35,-0.0937354183283,0.00957852539767,0.145868224743,45.6954198063
306,16.4242724125,6.86478496694,0.261934981391,-18.7221525026,1.72592808,-0.35,-0.0921864128476,0.0103613404607,0.149498560205,45.8449183665
307,16.6306030899,6.83627348771,0.260787920085,-18.4824348348,1.67220698279,-0.35,-0.0904754702361,0.0111470156986,0.153488849187,45.9984072157
308,16.8357279241,6.80557371881,0.259673356828,-18.2517261115,1.61694305512,-0.35,-0.0885912403703,0.0119332895956,0.157896936191,46.1563041519
309,17.0396469149,6.77268566025,0.258591711811,-18.0299299267,1.55996495,-0.35,-0.0865208548421,0.0127177787568,0.162794586053,46.3190987379
310,17.2423600624,6.73760931201,0.257543399767,-17.8169525917,1.50106970704,-0.35,-0.0842495201865,0.0134979853973,0.168272122744,46.4873708607
311,17.4438673665,6.70034467409,0.256528829321,-17.6127031922,1.44001391829,-0.35,-0.0817599605565,0.0142713064285,0.174445110715,46.6618159714
312,17.6441688274,6.66089174651,0.25554840233,-17.4170936429,1.37650143597,-0.35,-0.0790316377802,0.0150350440872,0.181464235189,46.8432802066
313,17.8432644449,6.61925052926,0.25460251321,-17.2300387431,1.31016580782,-0.35,-0.0760396321425,0.0157864182853,0.189530366142,47.0328105727
314,18.041154219,6.57542102233,0.253691548261,-17.0514562304,1.24054438059,-0.35,-0.072752987418,0.0165225807521,0.198918363531,47.2317289363
315,18.2378381499,6.52940322574,0.252815884984,-16.8812668344,1.16703866291,-0.35,-0.0691321732162,0.0172406312134,0.210016336231,47.4417452725
316,18.4333162374,6.48119713947,0.251975891395,-16.7193943294,1.08885082392,-0.35,-0.0651250160422,0.0179376361979,0.223393825688,47.6651390982
317,18.6275884816,6.43080276353,0.251171925341,-16.565765585,1.00487599683,-0.35,-0.0606597981647,0.0186106516838,0.23992807739,47.9050671756
318,18.8206548825,6.37822009792,0.250404333817,-16.40871272,0.91350573908,-0.35,-0.0556719929629,0.0191061277886,0.261057879284,48.1661250549
319,19.0602921664,6.30941448356,0.299502901827,-16.2515900789,0.790468661019,-0.35,-0.0486394658728,0.0200052254193,0.351534508746,48.5176595636
320,19.2980453201,6.23718966659,0.298476114417,-16.0937158679,0.644908849344,-0.35,-0.0400720911588,0.0206003368332,0.415885176216,48.9335447398
321,19.5339143436,6.161545647,0.297519556222,-15.9482699431,0.455679420872,-0.35,-0.0285723418588,0.0212700122148,0.54065550992,49.4742002497
322,19.7678992369,6.08248242481,0.29663390658,99999,0,-0.35,0.0,0.0219459540908,1.30194120249,50.7761414522
